date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:31:11	132/132	---M--	200	added ('OK')	text/html	date:Sat,%2012%20Jun%202021%2005:52:10%20GMT	https://expresscourierlimited.com/wp-json/oembed/1.0/embedab9b?url=https%3A%2F%2Fwww.expresscourierlimited.com%2Four-solutions%2Fcustoms-brokerage-trade-compliance%2Fglobal-customs-and-compliance%2F&format=xml	C:/Users/Fisher/Desktop/gte/cr/expresscourierlimited.com/wp-json/oembed/1.0/embedab9be933.html	(from https://expresscourierlimited.com/our-solutions/customs-brokerage-trade-compliance/global-customs-and-compliance/index.html)
21:31:12	96465/96465	---M--	200	added ('OK')	image/jpeg	date:Sat,%2012%20Jun%202021%2005:52:10%20GMT	https://expresscourierlimited.com/wp-content/uploads/2019/05/GlobalCustoms_ImportBrokerage.jpg	C:/Users/Fisher/Desktop/gte/cr/expresscourierlimited.com/wp-content/uploads/2019/05/GlobalCustoms_ImportBrokerage.jpg	(from https://expresscourierlimited.com/our-solutions/customs-brokerage-trade-compliance/global-customs-and-compliance/index.html)
21:31:12	107865/107865	---M--	200	added ('OK')	image/jpeg	date:Sat,%2012%20Jun%202021%2005:52:10%20GMT	https://expresscourierlimited.com/wp-content/uploads/2019/05/GlobalTrade_Singapore.jpg	C:/Users/Fisher/Desktop/gte/cr/expresscourierlimited.com/wp-content/uploads/2019/05/GlobalTrade_Singapore.jpg	(from https://expresscourierlimited.com/our-solutions/customs-brokerage-trade-compliance/global-customs-and-compliance/index.html)
21:31:12	109079/109079	---M--	200	added ('OK')	image/jpeg	date:Sat,%2012%20Jun%202021%2005:52:10%20GMT	https://expresscourierlimited.com/wp-content/uploads/2019/05/GlobalTrade_China.jpg	C:/Users/Fisher/Desktop/gte/cr/expresscourierlimited.com/wp-content/uploads/2019/05/GlobalTrade_China.jpg	(from https://expresscourierlimited.com/our-solutions/customs-brokerage-trade-compliance/global-customs-and-compliance/index.html)
21:31:12	134430/134430	---M--	200	added ('OK')	image/jpeg	date:Sat,%2012%20Jun%202021%2005:52:10%20GMT	https://expresscourierlimited.com/wp-content/uploads/2019/05/GlobalTrade_HonKong.jpg	C:/Users/Fisher/Desktop/gte/cr/expresscourierlimited.com/wp-content/uploads/2019/05/GlobalTrade_HonKong.jpg	(from https://expresscourierlimited.com/our-solutions/customs-brokerage-trade-compliance/global-customs-and-compliance/index.html)
21:31:13	89866/89866	---M--	200	added ('OK')	image/jpeg	date:Sat,%2012%20Jun%202021%2005:52:10%20GMT	https://expresscourierlimited.com/wp-content/uploads/2019/05/GlobalTrade_Mexico.jpg	C:/Users/Fisher/Desktop/gte/cr/expresscourierlimited.com/wp-content/uploads/2019/05/GlobalTrade_Mexico.jpg	(from https://expresscourierlimited.com/our-solutions/customs-brokerage-trade-compliance/global-customs-and-compliance/index.html)
21:31:13	5046/5046	---M-Z	200	added ('OK')	application/json	date:Sat,%2012%20Jun%202021%2005:52:10%20GMT	https://expresscourierlimited.com/wp-json/wp/v2/pages/563.json	C:/Users/Fisher/Desktop/gte/cr/expresscourierlimited.com/wp-json/wp/v2/pages/563.json	(from https://expresscourierlimited.com/our-solutions/technology/index.html)
21:31:13	1163/1163	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2005%20Jul%202024%2019:31:13%20GMT	https://expresscourierlimited.com/index03c9.html?p=563	C:/Users/Fisher/Desktop/gte/cr/expresscourierlimited.com/index03c903c9.html	(from https://expresscourierlimited.com/our-solutions/technology/index.html)
21:31:14	73/73	---M--	200	added ('OK')	application/json	date:Sat,%2012%20Jun%202021%2005:52:10%20GMT	https://expresscourierlimited.com/wp-json/oembed/1.0/embedaec6.json?url=https%3A%2F%2Fwww.expresscourierlimited.com%2Four-solutions%2Ftechnology%2F	C:/Users/Fisher/Desktop/gte/cr/expresscourierlimited.com/wp-json/oembed/1.0/embedaec66923.json	(from https://expresscourierlimited.com/our-solutions/technology/index.html)
21:31:14	132/132	---M--	200	added ('OK')	text/html	date:Sat,%2012%20Jun%202021%2005:52:10%20GMT	https://expresscourierlimited.com/wp-json/oembed/1.0/embeda8c9?url=https%3A%2F%2Fwww.expresscourierlimited.com%2Four-solutions%2Ftechnology%2F&format=xml	C:/Users/Fisher/Desktop/gte/cr/expresscourierlimited.com/wp-json/oembed/1.0/embeda8c92aa6.html	(from https://expresscourierlimited.com/our-solutions/technology/index.html)
21:31:14	57663/57663	---M--	200	added ('OK')	image/jpeg	date:Sat,%2012%20Jun%202021%2005:52:10%20GMT	https://expresscourierlimited.com/wp-content/uploads/2020/02/Technology-Information-Test-of-Time.jpg	C:/Users/Fisher/Desktop/gte/cr/expresscourierlimited.com/wp-content/uploads/2020/02/Technology-Information-Test-of-Time.jpg	(from https://expresscourierlimited.com/our-solutions/technology/index.html)
21:31:14	5285/5285	---M-Z	200	added ('OK')	application/json	date:Sat,%2012%20Jun%202021%2005:52:10%20GMT	https://expresscourierlimited.com/wp-json/wp/v2/pages/133.json	C:/Users/Fisher/Desktop/gte/cr/expresscourierlimited.com/wp-json/wp/v2/pages/133.json	(from https://expresscourierlimited.com/industry-expertise/semiconductor-logistics/index.html)
21:31:14	1163/1163	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2005%20Jul%202024%2019:31:14%20GMT	https://expresscourierlimited.com/index9c49.html?p=133	C:/Users/Fisher/Desktop/gte/cr/expresscourierlimited.com/index9c499c49.html	(from https://expresscourierlimited.com/industry-expertise/semiconductor-logistics/index.html)
21:31:15	73/73	---M--	200	added ('OK')	application/json	date:Sat,%2012%20Jun%202021%2005:52:10%20GMT	https://expresscourierlimited.com/wp-json/oembed/1.0/embedebbf.json?url=https%3A%2F%2Fwww.expresscourierlimited.com%2Findustry-expertise%2Fsemiconductor-logistics%2F	C:/Users/Fisher/Desktop/gte/cr/expresscourierlimited.com/wp-json/oembed/1.0/embedebbf1041.json	(from https://expresscourierlimited.com/industry-expertise/semiconductor-logistics/index.html)
21:31:15	132/132	---M--	200	added ('OK')	text/html	date:Sat,%2012%20Jun%202021%2005:52:10%20GMT	https://expresscourierlimited.com/wp-json/oembed/1.0/embedd597?url=https%3A%2F%2Fwww.expresscourierlimited.com%2Findustry-expertise%2Fsemiconductor-logistics%2F&format=xml	C:/Users/Fisher/Desktop/gte/cr/expresscourierlimited.com/wp-json/oembed/1.0/embedd597b4c3.html	(from https://expresscourierlimited.com/industry-expertise/semiconductor-logistics/index.html)
21:31:15	64317/64317	---M--	200	added ('OK')	image/jpeg	date:Sat,%2012%20Jun%202021%2005:52:10%20GMT	https://expresscourierlimited.com/wp-content/uploads/2020/02/semiconductor-chip-trays-Woman-engineer-inspecting.jpg	C:/Users/Fisher/Desktop/gte/cr/expresscourierlimited.com/wp-content/uploads/2020/02/semiconductor-chip-trays-Woman-engineer-inspecting.jpg	(from https://expresscourierlimited.com/industry-expertise/semiconductor-logistics/index.html)
21:31:15	58043/58043	---M--	200	added ('OK')	image/jpeg	date:Sat,%2012%20Jun%202021%2005:52:10%20GMT	https://expresscourierlimited.com/wp-content/uploads/2020/02/Semiconductor-Testing-Backend-Service-Machine.jpg	C:/Users/Fisher/Desktop/gte/cr/expresscourierlimited.com/wp-content/uploads/2020/02/Semiconductor-Testing-Backend-Service-Machine.jpg	(from https://expresscourierlimited.com/industry-expertise/semiconductor-logistics/index.html)
21:31:16	50101/50101	---M--	200	added ('OK')	image/jpeg	date:Sat,%2012%20Jun%202021%2005:52:10%20GMT	https://expresscourierlimited.com/wp-content/uploads/2020/02/Semiconductor-Specialty-Transportation-Crate.jpg	C:/Users/Fisher/Desktop/gte/cr/expresscourierlimited.com/wp-content/uploads/2020/02/Semiconductor-Specialty-Transportation-Crate.jpg	(from https://expresscourierlimited.com/industry-expertise/semiconductor-logistics/index.html)
21:31:16	59311/59311	---M--	200	added ('OK')	image/jpeg	date:Sat,%2012%20Jun%202021%2005:52:10%20GMT	https://expresscourierlimited.com/wp-content/uploads/2020/02/semiconductors-warehouse-racking.jpg	C:/Users/Fisher/Desktop/gte/cr/expresscourierlimited.com/wp-content/uploads/2020/02/semiconductors-warehouse-racking.jpg	(from https://expresscourierlimited.com/industry-expertise/semiconductor-logistics/index.html)
21:31:16	5431/5431	---M-Z	200	added ('OK')	application/json	date:Sat,%2012%20Jun%202021%2005:52:10%20GMT	https://expresscourierlimited.com/wp-json/wp/v2/pages/1310.json	C:/Users/Fisher/Desktop/gte/cr/expresscourierlimited.com/wp-json/wp/v2/pages/1310.json	(from https://expresscourierlimited.com/industry-expertise/high-tech-logistics/index.html)
21:31:17	1163/1163	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2005%20Jul%202024%2019:31:17%20GMT	https://expresscourierlimited.com/index62d8.html?p=1310	C:/Users/Fisher/Desktop/gte/cr/expresscourierlimited.com/index62d862d8.html	(from https://expresscourierlimited.com/industry-expertise/high-tech-logistics/index.html)
21:31:17	73/73	---M--	200	added ('OK')	application/json	date:Sat,%2012%20Jun%202021%2005:52:10%20GMT	https://expresscourierlimited.com/wp-json/oembed/1.0/embede6cb.json?url=https%3A%2F%2Fwww.expresscourierlimited.com%2Findustry-expertise%2Fhigh-tech-logistics%2F	C:/Users/Fisher/Desktop/gte/cr/expresscourierlimited.com/wp-json/oembed/1.0/embede6cb4c03.json	(from https://expresscourierlimited.com/industry-expertise/high-tech-logistics/index.html)
21:31:17	132/132	---M--	200	added ('OK')	text/html	date:Sat,%2012%20Jun%202021%2005:52:10%20GMT	https://expresscourierlimited.com/wp-json/oembed/1.0/embed75be?url=https%3A%2F%2Fwww.expresscourierlimited.com%2Findustry-expertise%2Fhigh-tech-logistics%2F&format=xml	C:/Users/Fisher/Desktop/gte/cr/expresscourierlimited.com/wp-json/oembed/1.0/embed75be70fe.html	(from https://expresscourierlimited.com/industry-expertise/high-tech-logistics/index.html)
21:31:17	42068/42068	---M--	200	added ('OK')	image/jpeg	date:Sat,%2012%20Jun%202021%2005:52:10%20GMT	https://expresscourierlimited.com/wp-content/uploads/2020/02/High-Tech-Logistics-Pursuit-Computer.jpg	C:/Users/Fisher/Desktop/gte/cr/expresscourierlimited.com/wp-content/uploads/2020/02/High-Tech-Logistics-Pursuit-Computer.jpg	(from https://expresscourierlimited.com/industry-expertise/high-tech-logistics/index.html)
21:31:17	66257/66257	---M--	200	added ('OK')	image/jpeg	date:Sat,%2012%20Jun%202021%2005:52:10%20GMT	https://expresscourierlimited.com/wp-content/uploads/2020/02/Hi-Tech-Warehouse-Robot-Arm.jpg	C:/Users/Fisher/Desktop/gte/cr/expresscourierlimited.com/wp-content/uploads/2020/02/Hi-Tech-Warehouse-Robot-Arm.jpg	(from https://expresscourierlimited.com/industry-expertise/high-tech-logistics/index.html)
21:31:18	64577/64577	---M--	200	added ('OK')	image/jpeg	date:Sat,%2012%20Jun%202021%2005:52:10%20GMT	https://expresscourierlimited.com/wp-content/uploads/2020/02/Transportation-Options-for-High-Tech-Logistics.jpg	C:/Users/Fisher/Desktop/gte/cr/expresscourierlimited.com/wp-content/uploads/2020/02/Transportation-Options-for-High-Tech-Logistics.jpg	(from https://expresscourierlimited.com/industry-expertise/high-tech-logistics/index.html)
21:31:18	46421/46421	---M--	200	added ('OK')	image/jpeg	date:Sat,%2012%20Jun%202021%2005:52:10%20GMT	https://expresscourierlimited.com/wp-content/uploads/2020/02/WMS-and-TMS-Technology-Solutions.jpg	C:/Users/Fisher/Desktop/gte/cr/expresscourierlimited.com/wp-content/uploads/2020/02/WMS-and-TMS-Technology-Solutions.jpg	(from https://expresscourierlimited.com/industry-expertise/high-tech-logistics/index.html)
21:31:18	57732/57732	---M--	200	added ('OK')	image/jpeg	date:Sat,%2012%20Jun%202021%2005:52:10%20GMT	https://expresscourierlimited.com/wp-content/uploads/2020/02/Warehouse-Technology-Man-with-Tablet.jpg	C:/Users/Fisher/Desktop/gte/cr/expresscourierlimited.com/wp-content/uploads/2020/02/Warehouse-Technology-Man-with-Tablet.jpg	(from https://expresscourierlimited.com/industry-expertise/high-tech-logistics/index.html)
21:31:19	5240/5240	---M-Z	200	added ('OK')	application/json	date:Sat,%2012%20Jun%202021%2005:52:10%20GMT	https://expresscourierlimited.com/wp-json/wp/v2/pages/132.json	C:/Users/Fisher/Desktop/gte/cr/expresscourierlimited.com/wp-json/wp/v2/pages/132.json	(from https://expresscourierlimited.com/industry-expertise/medical-device-logistics/index.html)
21:31:19	1163/1163	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2005%20Jul%202024%2019:31:19%20GMT	https://expresscourierlimited.com/index31a3.html?p=132	C:/Users/Fisher/Desktop/gte/cr/expresscourierlimited.com/index31a331a3.html	(from https://expresscourierlimited.com/industry-expertise/medical-device-logistics/index.html)
21:31:19	73/73	---M--	200	added ('OK')	application/json	date:Sat,%2012%20Jun%202021%2005:52:10%20GMT	https://expresscourierlimited.com/wp-json/oembed/1.0/embedc7f3.json?url=https%3A%2F%2Fwww.expresscourierlimited.com%2Findustry-expertise%2Fmedical-device-logistics%2F	C:/Users/Fisher/Desktop/gte/cr/expresscourierlimited.com/wp-json/oembed/1.0/embedc7f36d38.json	(from https://expresscourierlimited.com/industry-expertise/medical-device-logistics/index.html)
21:31:19	132/132	---M--	200	added ('OK')	text/html	date:Sat,%2012%20Jun%202021%2005:52:10%20GMT	https://expresscourierlimited.com/wp-json/oembed/1.0/embed7ba6?url=https%3A%2F%2Fwww.expresscourierlimited.com%2Findustry-expertise%2Fmedical-device-logistics%2F&format=xml	C:/Users/Fisher/Desktop/gte/cr/expresscourierlimited.com/wp-json/oembed/1.0/embed7ba648c2.html	(from https://expresscourierlimited.com/industry-expertise/medical-device-logistics/index.html)
21:31:20	52481/52481	---M--	200	added ('OK')	image/jpeg	date:Sat,%2012%20Jun%202021%2005:52:10%20GMT	https://expresscourierlimited.com/wp-content/uploads/2020/02/medical-device-Time-Critical-shipments.jpg	C:/Users/Fisher/Desktop/gte/cr/expresscourierlimited.com/wp-content/uploads/2020/02/medical-device-Time-Critical-shipments.jpg	(from https://expresscourierlimited.com/industry-expertise/medical-device-logistics/index.html)
21:31:20	60013/60013	---M--	200	added ('OK')	image/jpeg	date:Sat,%2012%20Jun%202021%2005:52:10%20GMT	https://expresscourierlimited.com/wp-content/uploads/2020/02/medical-warehouse-technology.jpg	C:/Users/Fisher/Desktop/gte/cr/expresscourierlimited.com/wp-content/uploads/2020/02/medical-warehouse-technology.jpg	(from https://expresscourierlimited.com/industry-expertise/medical-device-logistics/index.html)
21:31:21	52000/52000	---M--	200	added ('OK')	image/jpeg	date:Sat,%2012%20Jun%202021%2005:52:10%20GMT	https://expresscourierlimited.com/wp-content/uploads/2020/02/secure-medical-logistics-facilities.jpg	C:/Users/Fisher/Desktop/gte/cr/expresscourierlimited.com/wp-content/uploads/2020/02/secure-medical-logistics-facilities.jpg	(from https://expresscourierlimited.com/industry-expertise/medical-device-logistics/index.html)
21:31:21	5305/5305	---M-Z	200	added ('OK')	application/json	date:Sat,%2012%20Jun%202021%2005:52:10%20GMT	https://expresscourierlimited.com/wp-json/wp/v2/pages/1324.json	C:/Users/Fisher/Desktop/gte/cr/expresscourierlimited.com/wp-json/wp/v2/pages/1324.json	(from https://expresscourierlimited.com/industry-expertise/life-science-logistics/index.html)
21:31:21	1163/1163	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2005%20Jul%202024%2019:31:21%20GMT	https://expresscourierlimited.com/indexc1cc.html?p=1324	C:/Users/Fisher/Desktop/gte/cr/expresscourierlimited.com/indexc1ccc1cc.html	(from https://expresscourierlimited.com/industry-expertise/life-science-logistics/index.html)
21:31:22	73/73	---M--	200	added ('OK')	application/json	date:Sat,%2012%20Jun%202021%2005:52:10%20GMT	https://expresscourierlimited.com/wp-json/oembed/1.0/embed33d3.json?url=https%3A%2F%2Fwww.expresscourierlimited.com%2Findustry-expertise%2Flife-science-logistics%2F	C:/Users/Fisher/Desktop/gte/cr/expresscourierlimited.com/wp-json/oembed/1.0/embed33d3995b.json	(from https://expresscourierlimited.com/industry-expertise/life-science-logistics/index.html)
21:31:22	132/132	---M--	200	added ('OK')	text/html	date:Sat,%2012%20Jun%202021%2005:52:10%20GMT	https://expresscourierlimited.com/wp-json/oembed/1.0/embed0579?url=https%3A%2F%2Fwww.expresscourierlimited.com%2Findustry-expertise%2Flife-science-logistics%2F&format=xml	C:/Users/Fisher/Desktop/gte/cr/expresscourierlimited.com/wp-json/oembed/1.0/embed0579b0d5.html	(from https://expresscourierlimited.com/industry-expertise/life-science-logistics/index.html)
21:31:22	52165/52165	---M--	200	added ('OK')	image/jpeg	date:Sat,%2012%20Jun%202021%2005:52:10%20GMT	https://expresscourierlimited.com/wp-content/uploads/2020/02/Life-Scence-Secure-Transportation-movement.jpg	C:/Users/Fisher/Desktop/gte/cr/expresscourierlimited.com/wp-content/uploads/2020/02/Life-Scence-Secure-Transportation-movement.jpg	(from https://expresscourierlimited.com/industry-expertise/life-science-logistics/index.html)
21:31:23	36092/36092	---M--	200	added ('OK')	image/jpeg	date:Sat,%2012%20Jun%202021%2005:52:10%20GMT	https://expresscourierlimited.com/wp-content/uploads/2020/02/Life-Scence-compliance-regulation.jpg	C:/Users/Fisher/Desktop/gte/cr/expresscourierlimited.com/wp-content/uploads/2020/02/Life-Scence-compliance-regulation.jpg	(from https://expresscourierlimited.com/industry-expertise/life-science-logistics/index.html)
21:31:23	5416/5416	---M-Z	200	added ('OK')	application/json	date:Sat,%2012%20Jun%202021%2005:52:10%20GMT	https://expresscourierlimited.com/wp-json/wp/v2/pages/131.json	C:/Users/Fisher/Desktop/gte/cr/expresscourierlimited.com/wp-json/wp/v2/pages/131.json	(from https://expresscourierlimited.com/industry-expertise/e-commerce-logistics/index.html)
21:31:23	1163/1163	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2005%20Jul%202024%2019:31:23%20GMT	https://expresscourierlimited.com/indexd52d.html?p=131	C:/Users/Fisher/Desktop/gte/cr/expresscourierlimited.com/indexd52dd52d.html	(from https://expresscourierlimited.com/industry-expertise/e-commerce-logistics/index.html)
21:31:23	73/73	---M--	200	added ('OK')	application/json	date:Sat,%2012%20Jun%202021%2005:52:10%20GMT	https://expresscourierlimited.com/wp-json/oembed/1.0/embed84c3.json?url=https%3A%2F%2Fwww.expresscourierlimited.com%2Findustry-expertise%2Fe-commerce-logistics%2F	C:/Users/Fisher/Desktop/gte/cr/expresscourierlimited.com/wp-json/oembed/1.0/embed84c346b2.json	(from https://expresscourierlimited.com/industry-expertise/e-commerce-logistics/index.html)
21:31:24	132/132	---M--	200	added ('OK')	text/html	date:Sat,%2012%20Jun%202021%2005:52:10%20GMT	https://expresscourierlimited.com/wp-json/oembed/1.0/embede05f?url=https%3A%2F%2Fwww.expresscourierlimited.com%2Findustry-expertise%2Fe-commerce-logistics%2F&format=xml	C:/Users/Fisher/Desktop/gte/cr/expresscourierlimited.com/wp-json/oembed/1.0/embede05f73ec.html	(from https://expresscourierlimited.com/industry-expertise/e-commerce-logistics/index.html)
21:31:24	62983/62983	---M--	200	added ('OK')	image/jpeg	date:Sat,%2012%20Jun%202021%2005:52:10%20GMT	https://expresscourierlimited.com/wp-content/uploads/2020/02/ecommerce-different-types.jpg	C:/Users/Fisher/Desktop/gte/cr/expresscourierlimited.com/wp-content/uploads/2020/02/ecommerce-different-types.jpg	(from https://expresscourierlimited.com/industry-expertise/e-commerce-logistics/index.html)
21:31:24	51210/51210	---M--	200	added ('OK')	image/jpeg	date:Sat,%2012%20Jun%202021%2005:52:10%20GMT	https://expresscourierlimited.com/wp-content/uploads/2020/02/e-commerce-kitting-packing.jpg	C:/Users/Fisher/Desktop/gte/cr/expresscourierlimited.com/wp-content/uploads/2020/02/e-commerce-kitting-packing.jpg	(from https://expresscourierlimited.com/industry-expertise/e-commerce-logistics/index.html)
21:31:25	63636/63636	---M--	200	added ('OK')	image/jpeg	date:Sat,%2012%20Jun%202021%2005:52:10%20GMT	https://expresscourierlimited.com/wp-content/uploads/2020/02/ecommerce-logistics-transportation.jpg	C:/Users/Fisher/Desktop/gte/cr/expresscourierlimited.com/wp-content/uploads/2020/02/ecommerce-logistics-transportation.jpg	(from https://expresscourierlimited.com/industry-expertise/e-commerce-logistics/index.html)
21:31:25	5380/5380	---M-Z	200	added ('OK')	application/json	date:Sat,%2012%20Jun%202021%2005:52:10%20GMT	https://expresscourierlimited.com/wp-json/wp/v2/pages/1391.json	C:/Users/Fisher/Desktop/gte/cr/expresscourierlimited.com/wp-json/wp/v2/pages/1391.json	(from https://expresscourierlimited.com/industry-expertise/retail-logistics/index.html)
21:31:26	1163/1163	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2005%20Jul%202024%2019:31:26%20GMT	https://expresscourierlimited.com/indexa448.html?p=1391	C:/Users/Fisher/Desktop/gte/cr/expresscourierlimited.com/indexa448a448.html	(from https://expresscourierlimited.com/industry-expertise/retail-logistics/index.html)
21:31:26	73/73	---M--	200	added ('OK')	application/json	date:Sat,%2012%20Jun%202021%2005:52:10%20GMT	https://expresscourierlimited.com/wp-json/oembed/1.0/embed1fa0.json?url=https%3A%2F%2Fwww.expresscourierlimited.com%2Findustry-expertise%2Fretail-logistics%2F	C:/Users/Fisher/Desktop/gte/cr/expresscourierlimited.com/wp-json/oembed/1.0/embed1fa095ac.json	(from https://expresscourierlimited.com/industry-expertise/retail-logistics/index.html)
21:31:26	132/132	---M--	200	added ('OK')	text/html	date:Sat,%2012%20Jun%202021%2005:52:10%20GMT	https://expresscourierlimited.com/wp-json/oembed/1.0/embedd3ce?url=https%3A%2F%2Fwww.expresscourierlimited.com%2Findustry-expertise%2Fretail-logistics%2F&format=xml	C:/Users/Fisher/Desktop/gte/cr/expresscourierlimited.com/wp-json/oembed/1.0/embedd3ce2ff4.html	(from https://expresscourierlimited.com/industry-expertise/retail-logistics/index.html)
21:31:26	25165/25165	---M--	200	added ('OK')	image/jpeg	date:Sat,%2012%20Jun%202021%2005:52:10%20GMT	https://expresscourierlimited.com/wp-content/uploads/2020/02/Retail-Freight-Shipments.jpg	C:/Users/Fisher/Desktop/gte/cr/expresscourierlimited.com/wp-content/uploads/2020/02/Retail-Freight-Shipments.jpg	(from https://expresscourierlimited.com/industry-expertise/retail-logistics/index.html)
21:31:26	19111/19111	---M--	200	added ('OK')	image/jpeg	date:Sat,%2012%20Jun%202021%2005:52:10%20GMT	https://expresscourierlimited.com/wp-content/uploads/2020/02/Retail-Logistics-Customer-Service.jpg	C:/Users/Fisher/Desktop/gte/cr/expresscourierlimited.com/wp-content/uploads/2020/02/Retail-Logistics-Customer-Service.jpg	(from https://expresscourierlimited.com/industry-expertise/retail-logistics/index.html)
21:31:27	37885/37885	---M--	200	added ('OK')	image/jpeg	date:Sat,%2012%20Jun%202021%2005:52:10%20GMT	https://expresscourierlimited.com/wp-content/uploads/2020/02/Retail-Logistics-Warehousing.jpg	C:/Users/Fisher/Desktop/gte/cr/expresscourierlimited.com/wp-content/uploads/2020/02/Retail-Logistics-Warehousing.jpg	(from https://expresscourierlimited.com/industry-expertise/retail-logistics/index.html)
21:31:27	39693/39693	---M--	200	added ('OK')	image/jpeg	date:Sat,%2012%20Jun%202021%2005:52:10%20GMT	https://expresscourierlimited.com/wp-content/uploads/2020/02/Reverse-Logistics-for-Retail.jpg	C:/Users/Fisher/Desktop/gte/cr/expresscourierlimited.com/wp-content/uploads/2020/02/Reverse-Logistics-for-Retail.jpg	(from https://expresscourierlimited.com/industry-expertise/retail-logistics/index.html)
21:31:27	33422/33422	---M--	200	added ('OK')	image/jpeg	date:Sat,%2012%20Jun%202021%2005:52:10%20GMT	https://expresscourierlimited.com/wp-content/uploads/2020/02/Retail-Logistics-Transportation-Truck-unloading.jpg	C:/Users/Fisher/Desktop/gte/cr/expresscourierlimited.com/wp-content/uploads/2020/02/Retail-Logistics-Transportation-Truck-unloading.jpg	(from https://expresscourierlimited.com/industry-expertise/retail-logistics/index.html)
21:31:28	1163/1163	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2005%20Jul%202024%2019:31:28%20GMT	https://expresscourierlimited.com/index12c3.html?p=1342	C:/Users/Fisher/Desktop/gte/cr/expresscourierlimited.com/index12c312c3.html	(from https://expresscourierlimited.com/industry-expertise/aviation-and-aerospace-logistics/index.html)
21:31:28	73/73	---M--	200	added ('OK')	application/json	date:Sat,%2012%20Jun%202021%2005:52:10%20GMT	https://expresscourierlimited.com/wp-json/oembed/1.0/embed75ee.json?url=https%3A%2F%2Fwww.expresscourierlimited.com%2Findustry-expertise%2Faviation-and-aerospace-logistics%2F	C:/Users/Fisher/Desktop/gte/cr/expresscourierlimited.com/wp-json/oembed/1.0/embed75ee5ed8.json	(from https://expresscourierlimited.com/industry-expertise/aviation-and-aerospace-logistics/index.html)
21:31:28	132/132	---M--	200	added ('OK')	text/html	date:Sat,%2012%20Jun%202021%2005:52:10%20GMT	https://expresscourierlimited.com/wp-json/oembed/1.0/embed9cfe?url=https%3A%2F%2Fwww.expresscourierlimited.com%2Findustry-expertise%2Faviation-and-aerospace-logistics%2F&format=xml	C:/Users/Fisher/Desktop/gte/cr/expresscourierlimited.com/wp-json/oembed/1.0/embed9cfe2e4d.html	(from https://expresscourierlimited.com/industry-expertise/aviation-and-aerospace-logistics/index.html)
21:31:29	89016/89016	---M--	200	added ('OK')	image/jpeg	date:Sat,%2012%20Jun%202021%2005:52:10%20GMT	https://expresscourierlimited.com/wp-content/uploads/2020/02/Aviation-Logistics-Transportation-Services.jpg	C:/Users/Fisher/Desktop/gte/cr/expresscourierlimited.com/wp-content/uploads/2020/02/Aviation-Logistics-Transportation-Services.jpg	(from https://expresscourierlimited.com/industry-expertise/aviation-and-aerospace-logistics/index.html)
21:31:29	86775/86775	---M--	200	added ('OK')	image/jpeg	date:Sat,%2012%20Jun%202021%2005:52:10%20GMT	https://expresscourierlimited.com/wp-content/uploads/2020/02/Warehousing-for-Aviation-Industry.jpg	C:/Users/Fisher/Desktop/gte/cr/expresscourierlimited.com/wp-content/uploads/2020/02/Warehousing-for-Aviation-Industry.jpg	(from https://expresscourierlimited.com/industry-expertise/aviation-and-aerospace-logistics/index.html)
21:31:30	40844/40844	---M-Z	200	added ('OK')	application/json	date:Sat,%2012%20Jun%202021%2005:52:10%20GMT	https://expresscourierlimited.com/wp-json/wp/v2/pages/2048.json	C:/Users/Fisher/Desktop/gte/cr/expresscourierlimited.com/wp-json/wp/v2/pages/2048.json	(from https://expresscourierlimited.com/industry-expertise/automotive-supply-chain/index.html)
21:31:30	638729/638729	---M-Z	200	added ('OK')	text/css	date:Sat,%2012%20Jun%202021%2005:52:10%20GMT	https://expresscourierlimited.com/wp-content/cache/min/1/8e1ea4fa76474ef0722b11f58022504a.css	C:/Users/Fisher/Desktop/gte/cr/expresscourierlimited.com/wp-content/cache/min/1/8e1ea4fa76474ef0722b11f58022504a.css	(from https://expresscourierlimited.com/industry-expertise/automotive-supply-chain/index.html)
21:31:30	1163/1163	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2005%20Jul%202024%2019:31:30%20GMT	https://expresscourierlimited.com/indexed1a.html?p=2048	C:/Users/Fisher/Desktop/gte/cr/expresscourierlimited.com/indexed1aed1a.html	(from https://expresscourierlimited.com/industry-expertise/automotive-supply-chain/index.html)
